Kindly copy this dataset in excel!!!,,,,,,,,,,,,,
,,,,,,,,,,,,,
Transaction ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
7578359,Sports Direct,1197831,05-09-2021,West,Idaho,Boise,Women's Apparel,50,625,31250,17187.5,0.55,Online
5577227,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Men's Street Footwear,40,575,23000,9200,0.4,Online
6755048,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Men's Athletic Footwear,40,575,23000,9200,0.4,Online
3388391,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Women's Street Footwear,45,525,23625,9450,0.4,Online
3746236,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Women's Athletic Footwear,45,375,16875,8437.5,0.5,Online
6845412,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Men's Apparel,35,350,12250,4287.5,0.35,Online
5479268,Sports Direct,1197831,04-10-2021,West,Idaho,Boise,Women's Apparel,45,525,23625,12993.75,0.55,Online
6241733,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Men's Street Footwear,35,675,23625,9450,0.4,Online
6171031,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Men's Athletic Footwear,35,675,23625,9450,0.4,Online
7384427,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Women's Street Footwear,60,600,36000,14400,0.4,Online
8753110,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Women's Athletic Footwear,60,450,27000,13500,0.5,Online
9858424,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Men's Apparel,55,425,23375,8181.25,0.35,Online
7048628,Sports Direct,1197831,05-11-2021,West,Idaho,Boise,Women's Apparel,65,625,40625,22343.75,0.55,Online
7427428,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Men's Street Footwear,55,775,42625,17050,0.4,Online
7248523,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Men's Athletic Footwear,55,775,42625,17050,0.4,Online
6055507,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Women's Street Footwear,60,675,40500,16200,0.4,Online
3308295,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Women's Athletic Footwear,60,525,31500,15750,0.5,Online
8544813,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Men's Apparel,55,475,26125,9143.75,0.35,Online
8961101,Foot Locker,1197831,04-12-2021,West,Idaho,Boise,Women's Apparel,65,725,47125,25918.75,0.55,Online
1843223,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Street Footwear,30,425,12750,4462.5,0.35,Online
8436158,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Athletic Footwear,40,425,17000,6800,0.4,Online
7085762,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Street Footwear,40,425,17000,5950,0.35,Online
3226621,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Athletic Footwear,40,275,11000,3850,0.35,Online
7404450,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Apparel,45,225,10125,3037.5,0.3,Online
9696197,Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Apparel,40,425,17000,4250,0.25,Online
2454735,Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Men's Street Footwear,30,475,14250,4987.5,0.35,Online
9699597,Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Men's Athletic Footwear,40,375,15000,6000,0.4,Online
8269487,Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Women's Street Footwear,40,375,15000,5250,0.35,Online
4623087,Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Athletic Footwear,40,225,9000,3150,0.35,Online
2744648,Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Men's Apparel,45,150,6750,2025,0.3,Online
6864640,Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Apparel,40,350,14000,3500,0.25,Online
2459293,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Street Footwear,40,500,20000,7000,0.35,Online
9375170,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,350,17500,7000,0.4,Online
1704796,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Street Footwear,50,350,17500,6125,0.35,Online
4655199,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50,225,11250,3937.5,0.35,Online
3306105,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Apparel,55,125,6875,2062.5,0.3,Online
7001978,Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Apparel,50,325,16250,4062.5,0.25,Online
1778639,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Street Footwear,50,500,25000,8750,0.35,Online
4731674,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55,300,16500,6600,0.4,Online
7346093,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Street Footwear,55,350,19250,6737.5,0.35,Online
4368813,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50,250,12500,4375,0.35,Online
1139253,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Apparel,55,150,8250,2475,0.3,Online
2310487,Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Apparel,70,325,22750,5687.5,0.25,Online
7323680,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Street Footwear,50,525,26250,9187.5,0.35,Online
9731395,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55,375,20625,8250,0.4,Online
3860088,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Street Footwear,55,400,22000,7700,0.35,Online
4554572,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50,300,15000,5250,0.35,Online
4860695,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Apparel,55,200,11000,3300,0.3,Online
4010879,Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Apparel,70,375,26250,6562.5,0.25,Online
3119105,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Street Footwear,50,625,31250,10937.5,0.35,Online
1019493,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55,475,26125,10450,0.4,Online
9378025,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Street Footwear,55,475,26125,9143.75,0.35,Online
3587820,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50,350,17500,6125,0.35,Online
7702872,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Apparel,55,225,12375,3712.5,0.3,Online
6659745,Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Apparel,70,525,36750,9187.5,0.25,Online
8790816,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Street Footwear,50,675,33750,11812.5,0.35,Online
1474774,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55,525,28875,11550,0.4,Online
4534084,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Street Footwear,55,475,26125,9143.75,0.35,Online
8642962,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50,375,18750,6562.5,0.35,Online
5781100,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Apparel,55,425,23375,7012.5,0.3,Online
7923388,Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Apparel,70,425,29750,7437.5,0.25,Online
4921982,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Street Footwear,55,625,34375,12031.25,0.35,Online
3598067,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Athletic Footwear,60,575,34500,13800,0.4,Online
8666293,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Street Footwear,55,450,24750,8662.5,0.35,Online
5356765,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Athletic Footwear,55,400,22000,7700,0.35,Online
3419522,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Apparel,65,400,26000,7800,0.3,Online
2802392,Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Apparel,70,375,26250,6562.5,0.25,Online
4870260,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Street Footwear,45,575,25875,9056.25,0.35,Online
7434980,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,575,28750,11500,0.4,Online
8873015,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Street Footwear,45,425,19125,6693.75,0.35,Online
8939604,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45,375,16875,5906.25,0.35,Online
9803604,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Apparel,55,375,20625,6187.5,0.3,Online
1775729,Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Apparel,60,425,25500,6375,0.25,Online
9104219,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Street Footwear,45,500,22500,7875,0.35,Online
2164905,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,500,25000,10000,0.4,Online
3063445,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Street Footwear,45,325,14625,5118.75,0.35,Online
2311691,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45,300,13500,4725,0.35,Online
1561979,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Apparel,55,275,15125,4537.5,0.3,Online
8906065,Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Apparel,60,325,19500,4875,0.25,Online
4828203,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Street Footwear,45,500,22500,7875,0.35,Online
3691514,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,525,26250,10500,0.4,Online
1282695,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Street Footwear,45,375,16875,5906.25,0.35,Online
1429789,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45,350,15750,5512.5,0.35,Online
7115741,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Apparel,55,300,16500,4950,0.3,Online
3358892,Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Apparel,60,425,25500,6375,0.25,Online
2089160,Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Street Footwear,45,625,28125,9843.75,0.35,Online
6105981,Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,625,31250,12500,0.4,Online
4064041,Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Street Footwear,45,425,19125,6693.75,0.35,Online
6948468,Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45,425,19125,6693.75,0.35,Online
6090488,Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Men's Apparel,55,350,19250,5775,0.3,Online
3444204,Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Apparel,60,450,27000,6750,0.25,Online
7622927,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Street Footwear,35,475,16625,5818.75,0.35,Online
7843950,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Athletic Footwear,45,475,21375,8550,0.4,Online
9615000,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Street Footwear,45,475,21375,7481.25,0.35,Online
9765510,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45,325,14625,5118.75,0.35,Online
7727142,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Apparel,50,275,13750,4125,0.3,Online
5234289,Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Apparel,45,475,21375,5343.75,0.25,Online
5280872,Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Street Footwear,35,525,18375,6431.25,0.35,Online
5904178,Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Athletic Footwear,45,425,19125,7650,0.4,Online
5241472,Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Women's Street Footwear,45,425,19125,6693.75,0.35,Online
1421493,Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,45,275,12375,4331.25,0.35,Online
1284434,Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Men's Apparel,50,200,10000,3000,0.3,Online
7369757,Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Apparel,45,400,18000,4500,0.25,Online
6017117,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Street Footwear,45,550,24750,8662.5,0.35,Online
5180736,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,400,22000,8800,0.4,Online
2226648,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Street Footwear,55,400,22000,7700,0.35,Online
4347728,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,275,15125,5293.75,0.35,Online
4043271,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Apparel,60,175,10500,3150,0.3,Online
4095244,Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Apparel,55,375,20625,5156.25,0.25,Online
1713601,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Street Footwear,55,550,30250,10587.5,0.35,Online
4636131,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,350,21000,8400,0.4,Online
8095778,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,400,24000,8400,0.35,Online
8247987,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,300,16500,5775,0.35,Online
7697305,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Apparel,60,200,12000,3600,0.3,Online
9295153,Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Apparel,75,375,28125,7031.25,0.25,Online
4429278,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Street Footwear,55,575,31625,11068.75,0.35,Online
8251327,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,425,25500,10200,0.4,Online
2829905,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,450,27000,9450,0.35,Online
6640869,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,350,19250,6737.5,0.35,Online
8616475,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Apparel,60,250,15000,4500,0.3,Online
9255474,Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Apparel,75,425,31875,7968.75,0.25,Online
2633290,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Street Footwear,55,700,38500,13475,0.35,Online
7132944,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,550,33000,13200,0.4,Online
1052465,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,550,33000,11550,0.35,Online
1044651,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,425,23375,8181.25,0.35,Online
1739956,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Apparel,60,300,18000,5400,0.3,Online
9273663,Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Apparel,75,600,45000,11250,0.25,Online
9040406,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Street Footwear,55,750,41250,14437.5,0.35,Online
1003232,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,600,36000,14400,0.4,Online
5480120,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,550,33000,11550,0.35,Online
6893205,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,450,24750,8662.5,0.35,Online
7924694,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Apparel,60,500,30000,9000,0.3,Online
7744022,Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Apparel,75,500,37500,9375,0.25,Online
3602715,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Street Footwear,60,700,42000,14700,0.35,Online
1183314,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,65,650,42250,16900,0.4,Online
4608219,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,525,31500,11025,0.35,Online
5522730,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,475,28500,9975,0.35,Online
1856152,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Apparel,70,475,33250,9975,0.3,Online
9874922,Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Apparel,75,450,33750,8437.5,0.25,Online
2586373,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Street Footwear,50,625,31250,10937.5,0.35,Online
2057644,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,625,34375,13750,0.4,Online
6311851,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Street Footwear,50,475,23750,8312.5,0.35,Online
6842825,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,50,425,21250,7437.5,0.35,Online
4914716,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Apparel,60,425,25500,7650,0.3,Online
2182834,Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Apparel,65,475,30875,7718.75,0.25,Online
3875336,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Street Footwear,50,550,27500,9625,0.35,Online
7215986,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,550,30250,12100,0.4,Online
3861121,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Street Footwear,50,375,18750,6562.5,0.35,Online
4561958,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,50,350,17500,6125,0.35,Online
8651907,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Apparel,60,325,19500,5850,0.3,Online
9019950,Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Apparel,75,375,28125,7031.25,0.25,Online
4171190,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Street Footwear,60,550,33000,11550,0.35,Online
1687167,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,65,600,39000,15600,0.4,Online
3008940,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,450,27000,9450,0.35,Online
1529031,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,425,25500,8925,0.35,Online
8377761,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Apparel,70,375,26250,7875,0.3,Online
1008021,Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Apparel,75,500,37500,9375,0.25,Online
4801984,Kohl's,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Street Footwear,60,700,42000,14700,0.35,Online
5990291,Kohl's,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,65,700,45500,18200,0.4,Online
7878816,Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,500,30000,10500,0.35,Online
9752154,Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,500,30000,10500,0.35,Online
2993727,Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Apparel,70,425,29750,8925,0.3,Online
7365358,Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Apparel,75,525,39375,9843.75,0.25,Online
3861800,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Street Footwear,30,450,13500,5400,0.4,Online
1428194,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,40,450,18000,7200,0.4,Online
1993385,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Street Footwear,40,450,18000,6300,0.35,Online
8499949,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,40,300,12000,4800,0.4,Online
1632252,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Apparel,45,250,11250,3937.5,0.35,Online
6502777,Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Apparel,40,450,18000,4500,0.25,Online
